12.3052570929,11.1510716579,3.15436045777,5.48642984084,7.64677421344,10.4194635616,8.17811713265,6.16573676899,3.03239010319,8.6027973852
13.690779965,2.00851281247,5.17510880459,10.0040013748,8.3864609182,10.8996690137,4.8590021689,6.42098421901,12.113529108,12.4765811896
5.8641120628,9.96922410468,12.5121701071,12.8951809037,15.3151274438,10.7624620318,2.67503749132,15.366365496,15.8843231813,5.03395784522
8.38297536945,17.5940990349,9.54945851454,3.54642235016,15.6674012192,13.7268192975,15.0596724193,0.659858803138,14.5446407248,2.85774050943
12.401787388,13.1143125593,10.7598722128,14.7768817847,13.9483380702,17.9472770665,13.1668754656,7.09768979474,6.60867157491,12.9229939406
19.5716172399,17.8071011749,13.5355125974,3.47523479291,8.77289692715,15.2801753212,17.3959027129,2.04301344707,9.36636651698,6.6604009291
14.5351876158,17.875757213,1.24454563813,1.13929868138,4.98539002321,14.6028814879,8.69326354095,0.451586661277,2.90796116495,17.0718985313
2.01764220292,5.08233862547,15.6694962535,15.9411551117,3.61211285612,12.9906826785,10.592727443,16.1540289908,2.4711118496,18.3968547317
22.3759620063,1.91608597972,6.05858131889,17.85130533,0.874255702181,22.0072844748,6.38136871198,4.21675252331,3.87097226675,8.62128137024
14.8395244126,1.06047754208,18.3771733733,5.78108098386,10.8687667034,22.9331897342,13.4132361999,14.7786420936,19.4473800143,16.1938800446
9.01780229963,8.40174933076,4.89193823121,3.74161491848,9.67218013578,4.97729978892,24.7570474595,20.3954369091,18.757516758,7.1291173478
25.0860769175,3.73570842203,19.4635488464,20.3456563889,4.76087918696,11.9999908884,17.1842429967,24.3395479249,20.8890977103,6.69776575791
20.7261547851,18.4292804591,6.06776533305,22.7494900233,7.68056932257,12.9488683769,24.6663637669,25.9985524127,6.68156741651,9.71760143488
14.1350720389,10.598129874,12.7297443766,9.38073721817,20.5844685381,24.5642890802,22.6745442593,11.940650425,20.1247805875,18.6320292271
10.4778272671,9.61612489147,10.6647248294,22.4788525811,22.1129194659,12.6340420041,27.5084552557,7.64113286465,10.3290452916,21.7921892727
15.7541043312,12.6522171476,8.01059454686,29.7689700403,23.2853723225,26.4962385745,3.48628997763,28.5024279996,28.0830049264,23.7099911799
10.1470915736,16.754244677,29.4706609732,28.7117885957,22.0538503276,12.2745005289,3.23882506817,17.8609849349,0.526672486437,7.17362660643
10.7619096115,30.8657920783,21.764916758,29.7196727735,22.3895419023,31.7697088689,8.18427243005,30.898858268,7.72043463012,8.55761557656
27.017805462,30.5554149619,14.8225214878,10.3779888476,13.4193020601,17.1210689228,27.0184339487,16.7253910669,22.9306463056,18.7140830835
24.0799362868,10.2573174719,30.4415999653,18.5754521124,30.262022254,27.1379008026,25.2964944324,25.2972055788,7.89167285593,24.5789197081
14.8761323615,14.7841299603,29.7592224789,24.1758616143,11.9948230033,4.81680611345,31.5657696587,3.72311521895,13.2497933625,18.9883146381
21.1369615579,19.8222362604,25.0114962491,20.4099216075,29.8104057666,7.73754654916,20.7896039711,11.4111743907,24.580773334,3.75607389976
27.340572577,30.0730125397,15.7112064948,15.3991411072,2.94652782532,28.1772395375,34.8496578123,13.5834077397,35.6022149383,7.54223345574
26.3757163124,0.904499987713,36.4721319458,33.7065251903,9.79972092363,37.2815795699,7.56298366731,35.3376487128,26.9364927794,11.2889852476
1.94136293997,38.5610994761,8.25494649213,8.03462502649,5.38115213051,10.3846217497,10.5072044314,36.5243872899,33.9478197317,19.2815469888
27.2893895268,15.2395687733,36.8133754675,33.1041437475,38.4507787315,29.8924101309,20.4972700881,32.2548214263,22.0181885319,16.0205248064
39.4729629231,14.4908639802,37.0671650242,2.96741396276,14.3879451313,26.3558003737,19.949517149,24.8828089426,37.6131909789,10.2779957044
2.10790462941,27.9437873147,6.91619367471,37.356908119,23.0620230786,17.4803193602,12.2975589837,37.9512979373,2.54538491612,37.5010512972
27.196197914,25.1597817875,0.309577072909,24.172718445,3.56925931943,12.1777076478,31.5850391742,3.48568601311,14.0920226932,11.2880365484
42.6991221475,8.21096077355,14.4045758885,7.98559790728,10.8708485175,14.7656651373,1.77107805671,0.140395687139,25.4465578411,34.1071777248
13.3787416341,16.2690684484,0.440671541705,5.98340624601,1.54138725247,7.01725053639,16.5713631176,7.77462769398,24.9059844589,20.6237776726
26.2694294053,19.8039467131,10.3614258172,39.0934833757,6.2239515646,17.2483350017,11.6619139517,39.4209720489,45.0736477079,9.76610509953
17.5680314302,15.6970146942,3.42153177681,16.8641765176,18.577927114,12.9496423971,36.5406491342,41.3966673997,27.0627190989,34.4552735627
19.8703118778,33.3561362604,22.1570125993,45.2369541999,1.21893536316,31.3822630597,29.2327818037,24.6921638484,44.6025612163,18.0907472463
9.94279226691,41.5420425451,24.1143534793,1.71837511982,30.9297144479,0.830290585952,31.8620383464,24.9869648505,36.1683435558,34.8857677282
23.7505008706,0.852400344251,23.8104507479,9.92739434039,0.110840448693,16.6128955188,3.45440154452,42.5203262829,9.27614882723,22.7406115623
2.33013613303,7.63318815283,6.62368286966,48.0535915965,6.24318014543,48.243497447,41.8152630527,24.8907952757,47.5130960655,34.7073133273
43.100084854,10.8711817177,34.6043612121,3.58684327274,45.7479878164,19.9657148668,32.7074023523,40.7658746293,37.0146030651,8.17008054576
10.5063678945,29.3354031931,44.464464735,1.17729105769,39.3304573477,32.6874646401,36.9826284151,34.3276232564,2.49274799413,45.2513904724
9.57491701066,11.6113542314,45.4692532262,2.30634787159,40.9840203884,6.78661199582,26.5582403993,22.5832055324,11.5443930357,6.29040817293
